engine_id,application_id,transaction_id,finv_category,counterparty,classification_rule_id,classification_reason,stream_id,priority
liability,2420589,2755537985,Non SACC Loans,Wagetap,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagetap",wage_advance_004,300
liability,2420589,2755538230,Non SACC Loans,MyPayNow,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=MyPayNow",wage_advance_002,300
liability,2420589,2755538268,Non SACC Loans,MyPayNow,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=MyPayNow",wage_advance_002,300
liability,2420589,2755538328,Overdrawn,Overdrawn,liability_product:,"category=Overdrawn; rule=liability_product:; evidence=product_type=, counterparty=Overdrawn",,300
liability,2420589,2755537868,Non SACC Loans,MyPayNow,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=MyPayNow",wage_advance_002,300
liability,2420589,2755538036,Non SACC Loans,Beforepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Beforepay",wage_advance_001,300
liability,2420589,2755538130,Non SACC Loans,Wagetap,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagetap",wage_advance_004,300
liability,2420589,2755537552,Non SACC Loans,Wagetap,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagetap",wage_advance_004,300
liability,2420589,2755538194,Non SACC Loans,Beforepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Beforepay",wage_advance_001,300
liability,2420589,2755537772,Non SACC Loans,Wagetap,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagetap",wage_advance_004,300
liability,2420589,2755537895,Non SACC Loans,Beforepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Beforepay",wage_advance_001,300
liability,2420589,2755537931,Non SACC Loans,Credit Corp,liability_product:personal_loan,"category=Non SACC Loans; rule=liability_product:personal_loan; evidence=product_type=personal_loan, counterparty=Credit Corp",loc_001,300
liability,2420589,2755537862,Unknown Loans,Credit Corp,liability_product:personal_loan,"category=Unknown Loans; rule=liability_product:personal_loan; evidence=product_type=personal_loan, counterparty=Credit Corp",unknown_001,300
liability,2420589,2755538187,Overdrawn,Overdrawn,liability_product:,"category=Overdrawn; rule=liability_product:; evidence=product_type=, counterparty=Overdrawn",,300
liability,2420589,2755537973,Dishonours,Wagepay,liability_product:wage_advance,"category=Dishonours; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagepay",wage_advance_003,300
liability,2420589,2755538024,Non SACC Loans,Afterpay,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Afterpay",bnpl_001,300
liability,2420589,2755537710,Dishonours,Wagepay,liability_product:wage_advance,"category=Dishonours; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagepay",wage_advance_003,300
liability,2420589,2755538323,Unknown Loans,Fundo Loans,liability_product:personal_loan,"category=Unknown Loans; rule=liability_product:personal_loan; evidence=product_type=personal_loan, counterparty=Fundo Loans",unknown_002,300
liability,2420589,2755538166,Non SACC Loans,Afterpay,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Afterpay",bnpl_001,300
liability,2420589,2755538228,Non SACC Loans,Afterpay,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Afterpay",bnpl_001,300
liability,2420589,2755537558,Overdrawn,Overdrawn,liability_product:,"category=Overdrawn; rule=liability_product:; evidence=product_type=, counterparty=Overdrawn",,300
liability,2420589,2755538253,Non SACC Loans,Salt and Lime,liability_product:personal_loan,"category=Non SACC Loans; rule=liability_product:personal_loan; evidence=product_type=personal_loan, counterparty=Salt and Lime",non_sacc_001,300
liability,2420589,2755537996,Non SACC Loans,MyPayNow,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=MyPayNow",wage_advance_002,300
liability,2420589,2755537796,Non SACC Loans,Humm,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Humm",bnpl_002,300
liability,2420589,2755538125,Unknown Loans,Credit Corp,liability_product:personal_loan,"category=Unknown Loans; rule=liability_product:personal_loan; evidence=product_type=personal_loan, counterparty=Credit Corp",unknown_001,300
liability,2420589,2755537888,Non SACC Loans,Afterpay,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Afterpay",bnpl_001,300
liability,2420589,2755537775,Dishonours,Wagepay,liability_product:wage_advance,"category=Dishonours; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagepay",wage_advance_003,300
liability,2420589,2755538025,Non SACC Loans,Afterpay,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Afterpay",bnpl_001,300
liability,2420589,2755538344,Non SACC Loans,Afterpay,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Afterpay",bnpl_001,300
liability,2420589,2755538260,Overdrawn,Overdrawn,liability_product:,"category=Overdrawn; rule=liability_product:; evidence=product_type=, counterparty=Overdrawn",,300
liability,2420589,2755537812,Non SACC Loans,Credit Corp,liability_product:personal_loan,"category=Non SACC Loans; rule=liability_product:personal_loan; evidence=product_type=personal_loan, counterparty=Credit Corp",loc_001,300
liability,2420589,2755537615,Non SACC Loans,Credit Corp,liability_product:loc,"category=Non SACC Loans; rule=liability_product:loc; evidence=product_type=loc, counterparty=Credit Corp",loc_001,300
liability,2420589,2755538123,Non SACC Loans,Salt and Lime,liability_product:personal_loan,"category=Non SACC Loans; rule=liability_product:personal_loan; evidence=product_type=personal_loan, counterparty=Salt and Lime",non_sacc_001,300
liability,2420589,2755537859,Non SACC Loans,MyPayNow,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=MyPayNow",wage_advance_002,300
liability,2420589,2755538319,Non SACC Loans,Wagepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagepay",wage_advance_003,300
liability,2420589,2755537912,Unknown Loans,Credit Corp,liability_product:personal_loan,"category=Unknown Loans; rule=liability_product:personal_loan; evidence=product_type=personal_loan, counterparty=Credit Corp",unknown_001,300
liability,2420589,2755537867,Non SACC Loans,Humm,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Humm",bnpl_002,300
liability,2420589,2755537594,Non SACC Loans,Afterpay,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Afterpay",bnpl_001,300
liability,2420589,2755537937,Non SACC Loans,MyPayNow,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=MyPayNow",wage_advance_002,300
liability,2420589,2755537633,SACC Loans,MoneySpot,liability_product:personal_loan,"category=SACC Loans; rule=liability_product:personal_loan; evidence=product_type=personal_loan, counterparty=MoneySpot",sacc_002,300
liability,2420589,2755537907,Dishonours,Beforepay,liability_product:wage_advance,"category=Dishonours; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Beforepay",wage_advance_001,300
liability,2420589,2755538313,Overdrawn,Overdrawn,liability_product:,"category=Overdrawn; rule=liability_product:; evidence=product_type=, counterparty=Overdrawn",,300
liability,2420589,2755538046,Non SACC Loans,Salt and Lime,liability_product:personal_loan,"category=Non SACC Loans; rule=liability_product:personal_loan; evidence=product_type=personal_loan, counterparty=Salt and Lime",non_sacc_001,300
liability,2420589,2755537616,Unknown Loans,Credit Corp,liability_product:personal_loan,"category=Unknown Loans; rule=liability_product:personal_loan; evidence=product_type=personal_loan, counterparty=Credit Corp",unknown_001,300
liability,2420589,2755537658,Non SACC Loans,Beforepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Beforepay",wage_advance_001,300
liability,2420589,2755538117,Non SACC Loans,Afterpay,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Afterpay",bnpl_001,300
liability,2420589,2755537561,Non SACC Loans,Wagetap,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagetap",wage_advance_004,300
liability,2420589,2755538285,Non SACC Loans,Humm,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Humm",bnpl_002,300
liability,2420589,2755538349,Non SACC Loans,CBA Loans,liability_product:contract_loan,"category=Non SACC Loans; rule=liability_product:contract_loan; evidence=product_type=contract_loan, counterparty=CBA Loans",contract_loan_001,300
liability,2420589,2755537723,Non SACC Loans,Beforepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Beforepay",wage_advance_001,300
liability,2420589,2755537860,Non SACC Loans,Beforepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Beforepay",wage_advance_001,300
liability,2420589,2755538311,Non SACC Loans,CBA Loans,liability_product:contract_loan,"category=Non SACC Loans; rule=liability_product:contract_loan; evidence=product_type=contract_loan, counterparty=CBA Loans",contract_loan_001,300
liability,2420589,2755538191,Non SACC Loans,MyPayNow,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=MyPayNow",wage_advance_002,300
liability,2420589,2755537904,Non SACC Loans,Wagetap,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagetap",wage_advance_004,300
liability,2420589,2755538035,Non SACC Loans,Afterpay,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Afterpay",bnpl_001,300
liability,2420589,2755537712,Non SACC Loans,Afterpay,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Afterpay",bnpl_001,300
liability,2420589,2755537663,Non SACC Loans,Wagetap,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagetap",wage_advance_004,300
liability,2420589,2755538167,Non SACC Loans,Afterpay,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Afterpay",bnpl_001,300
liability,2420589,2755538138,SACC Loans,Fundo Loans,liability_product:personal_loan,"category=SACC Loans; rule=liability_product:personal_loan; evidence=product_type=personal_loan, counterparty=Fundo Loans",sacc_001,300
liability,2420589,2755538069,Non SACC Loans,MyPayNow,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=MyPayNow",wage_advance_002,300
liability,2420589,2755538177,Dishonours,Salt and Lime,liability_product:personal_loan,"category=Dishonours; rule=liability_product:personal_loan; evidence=product_type=personal_loan, counterparty=Salt and Lime",non_sacc_001,300
liability,2420589,2755537787,Non SACC Loans,Beforepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Beforepay",wage_advance_001,300
liability,2420589,2755537839,Overdrawn,Overdrawn,liability_product:,"category=Overdrawn; rule=liability_product:; evidence=product_type=, counterparty=Overdrawn",,300
liability,2420589,2755537902,Non SACC Loans,Wagepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagepay",wage_advance_003,300
liability,2420589,2755537797,Non SACC Loans,MyPayNow,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=MyPayNow",wage_advance_002,300
liability,2420589,2755538316,Dishonours,Wagepay,liability_product:wage_advance,"category=Dishonours; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagepay",wage_advance_003,300
liability,2420589,2755537716,Non SACC Loans,Wagepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagepay",wage_advance_003,300
liability,2420589,2755537656,Non SACC Loans,MyPayNow,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=MyPayNow",wage_advance_002,300
liability,2420589,2755538041,Dishonours,Wagepay,liability_product:wage_advance,"category=Dishonours; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagepay",wage_advance_003,300
liability,2420589,2755537914,Non SACC Loans,Wagetap,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagetap",wage_advance_004,300
liability,2420589,2755537856,Non SACC Loans,Wagepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagepay",wage_advance_003,300
liability,2420589,2755538026,Non SACC Loans,Afterpay,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Afterpay",bnpl_001,300
liability,2420589,2755537751,Non SACC Loans,Beforepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Beforepay",wage_advance_001,300
liability,2420589,2755537621,Non SACC Loans,Wagetap,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagetap",wage_advance_004,300
liability,2420589,2755538205,Dishonours,CBA Loans,liability_product:contract_loan,"category=Dishonours; rule=liability_product:contract_loan; evidence=product_type=contract_loan, counterparty=CBA Loans",contract_loan_001,300
liability,2420589,2755538110,Non SACC Loans,MyPayNow,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=MyPayNow",wage_advance_002,300
liability,2420589,2755537556,Non SACC Loans,Credit Corp,liability_product:loc,"category=Non SACC Loans; rule=liability_product:loc; evidence=product_type=loc, counterparty=Credit Corp",loc_001,300
liability,2420589,2755538287,Overdrawn,Overdrawn,liability_product:,"category=Overdrawn; rule=liability_product:; evidence=product_type=, counterparty=Overdrawn",,300
liability,2420589,2755538068,Non SACC Loans,Humm,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Humm",bnpl_002,300
liability,2420589,2755537889,Non SACC Loans,Afterpay,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Afterpay",bnpl_001,300
liability,2420589,2755538127,Non SACC Loans,Beforepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Beforepay",wage_advance_001,300
liability,2420589,2755537911,Non SACC Loans,Beforepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Beforepay",wage_advance_001,300
liability,2420589,2755537864,Non SACC Loans,Wagetap,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagetap",wage_advance_004,300
liability,2420589,2755538202,Non SACC Loans,MyPayNow,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=MyPayNow",wage_advance_002,300
liability,2420589,2755537618,Non SACC Loans,Wagepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagepay",wage_advance_003,300
liability,2420589,2755538259,Unknown Loans,Credit Corp,liability_product:personal_loan,"category=Unknown Loans; rule=liability_product:personal_loan; evidence=product_type=personal_loan, counterparty=Credit Corp",unknown_001,300
liability,2420589,2755537661,Non SACC Loans,Credit Corp,liability_product:loc,"category=Non SACC Loans; rule=liability_product:loc; evidence=product_type=loc, counterparty=Credit Corp",loc_001,300
liability,2420589,2755537820,Non SACC Loans,Humm,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Humm",bnpl_002,300
liability,2420589,2755537557,Unknown Loans,Credit Corp,liability_product:personal_loan,"category=Unknown Loans; rule=liability_product:personal_loan; evidence=product_type=personal_loan, counterparty=Credit Corp",unknown_001,300
liability,2420589,2755537608,Non SACC Loans,Salt and Lime,liability_product:personal_loan,"category=Non SACC Loans; rule=liability_product:personal_loan; evidence=product_type=personal_loan, counterparty=Salt and Lime",non_sacc_001,300
liability,2420589,2755537897,Dishonours,Wagepay,liability_product:wage_advance,"category=Dishonours; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagepay",wage_advance_003,300
liability,2420589,2755537628,Non SACC Loans,Afterpay,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Afterpay",bnpl_001,300
liability,2420589,2755537788,Unknown Loans,Credit Corp,liability_product:personal_loan,"category=Unknown Loans; rule=liability_product:personal_loan; evidence=product_type=personal_loan, counterparty=Credit Corp",unknown_001,300
liability,2420589,2755537724,Unknown Loans,Credit Corp,liability_product:personal_loan,"category=Unknown Loans; rule=liability_product:personal_loan; evidence=product_type=personal_loan, counterparty=Credit Corp",unknown_001,300
liability,2420589,2755537791,Non SACC Loans,Wagetap,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagetap",wage_advance_004,300
liability,2420589,2755538254,Non SACC Loans,Wagepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagepay",wage_advance_003,300
liability,2420589,2755537887,Non SACC Loans,Afterpay,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Afterpay",bnpl_001,300
liability,2420589,2755538137,Overdrawn,Overdrawn,liability_product:,"category=Overdrawn; rule=liability_product:; evidence=product_type=, counterparty=Overdrawn",,300
liability,2420589,2755537960,Non SACC Loans,Afterpay,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Afterpay",bnpl_001,300
liability,2420589,2755538096,Non SACC Loans,Afterpay,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Afterpay",bnpl_001,300
liability,2420589,2755538288,SACC Loans,Fundo Loans,liability_product:personal_loan,"category=SACC Loans; rule=liability_product:personal_loan; evidence=product_type=personal_loan, counterparty=Fundo Loans",sacc_001,300
liability,2420589,2755537966,Non SACC Loans,Humm,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Humm",bnpl_002,300
liability,2420589,2755537666,Non SACC Loans,MyPayNow,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=MyPayNow",wage_advance_002,300
liability,2420589,2755537624,Non SACC Loans,MyPayNow,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=MyPayNow",wage_advance_002,300
liability,2420589,2755537979,Non SACC Loans,Wagepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagepay",wage_advance_003,300
liability,2420589,2755538037,Non SACC Loans,Beforepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Beforepay",wage_advance_001,300
liability,2420589,2755537901,Non SACC Loans,Salt and Lime,liability_product:personal_loan,"category=Non SACC Loans; rule=liability_product:personal_loan; evidence=product_type=personal_loan, counterparty=Salt and Lime",non_sacc_001,300
liability,2420589,2755538214,Non SACC Loans,CBA Loans,liability_product:contract_loan,"category=Non SACC Loans; rule=liability_product:contract_loan; evidence=product_type=contract_loan, counterparty=CBA Loans",contract_loan_001,300
liability,2420589,2755538102,Non SACC Loans,Afterpay,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Afterpay",bnpl_001,300
liability,2420589,2755537726,Overdrawn,Overdrawn,liability_product:,"category=Overdrawn; rule=liability_product:; evidence=product_type=, counterparty=Overdrawn",,300
liability,2420589,2755537778,Non SACC Loans,Salt and Lime,liability_product:personal_loan,"category=Non SACC Loans; rule=liability_product:personal_loan; evidence=product_type=personal_loan, counterparty=Salt and Lime",non_sacc_001,300
liability,2420589,2755538240,Non SACC Loans,CBA Loans,liability_product:contract_loan,"category=Non SACC Loans; rule=liability_product:contract_loan; evidence=product_type=contract_loan, counterparty=CBA Loans",contract_loan_001,300
liability,2420589,2755537651,Non SACC Loans,Wagepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagepay",wage_advance_003,300
liability,2420589,2755537790,Overdrawn,Overdrawn,liability_product:,"category=Overdrawn; rule=liability_product:; evidence=product_type=, counterparty=Overdrawn",,300
liability,2420589,2755537614,Non SACC Loans,Beforepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Beforepay",wage_advance_001,300
liability,2420589,2755537969,Overdrawn,Overdrawn,liability_product:,"category=Overdrawn; rule=liability_product:; evidence=product_type=, counterparty=Overdrawn",,300
liability,2420589,2755537903,Non SACC Loans,Beforepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Beforepay",wage_advance_001,300
liability,2420589,2755537564,Non SACC Loans,MyPayNow,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=MyPayNow",wage_advance_002,300
liability,2420589,2755538108,Overdrawn,Overdrawn,liability_product:,"category=Overdrawn; rule=liability_product:; evidence=product_type=, counterparty=Overdrawn",,300
liability,2420589,2755538314,Non SACC Loans,MyPayNow,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=MyPayNow",wage_advance_002,300
liability,2420589,2755538140,Non SACC Loans,MyPayNow,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=MyPayNow",wage_advance_002,300
liability,2420589,2755537555,Non SACC Loans,Beforepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Beforepay",wage_advance_001,300
all_other_credit,2420589,2755538361,All Other Credits,-,,,,400
fee,2420589,2755538243,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755538196,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537694,Overdrawn,Overdrawn Fee,debit_excess_interest,category=Overdrawn; rule=debit_excess_interest; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755538058,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537619,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537662,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537773,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537708,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537579,Overdrawn,Overdrawn Fee,debit_excess_interest,category=Overdrawn; rule=debit_excess_interest; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537838,Overdrawn,Overdrawn Fee,debit_excess_interest,category=Overdrawn; rule=debit_excess_interest; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537863,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755538038,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537984,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755538328,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755538187,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537558,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755538260,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755538313,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537839,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755538287,Overdrawn,Overdrawn Fee,debit_excess_interest,category=Overdrawn; rule=debit_excess_interest; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755538137,Overdrawn,Overdrawn Fee,debit_excess_interest,category=Overdrawn; rule=debit_excess_interest; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537726,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537790,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537969,Overdrawn,Overdrawn Fee,debit_excess_interest,category=Overdrawn; rule=debit_excess_interest; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755538108,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
